sample_id,bin_key,cycle_bin,bfs_bin,choice_bin,endpoint_bin,target_status,target_quota,target_count_final,quota_scope_member_handdraw,quota_scope_member_exploration,is_critical_long_bin,bfs_len,rect_room_compressed_cycle_rank,rect_room_macro_choice_count,rect_room_macro_endpoint_count,free_ratio,reachable_free_ratio,origin_generator,origin_seed_id,route_id,from_sfg,from_rbr,accepted_as_commit,lineage_id,grid_hash,grid_start_goal_hash,start_r,start_c,goal_r,goal_c,ascii_grid,json_grid,visualization_path
item_020337_trial_020337_04_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,2,6,6,0.609375,1.0,sfg_generator,seed020337_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed020337_sfg_generator,aed8189335a10486,6c010f8f13e2d2ef,7,1,0,0,"G..#...#
#..#.#..
.#....#.
...###..
###....#
#...#.##
##.....#
#S...###","[[0,0,0,1,0,0,0,1],[1,0,0,1,0,1,0,0],[0,1,0,0,0,0,1,0],[0,0,0,1,1,1,0,0],[1,1,1,0,0,0,0,1],[1,0,0,0,1,0,1,1],[1,1,0,0,0,0,0,1],[1,0,0,0,0,1,1,1]]",
item_020337_trial_024846_00_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,2,7,6,0.625,1.0,sfg_generator,seed020337_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed020337_sfg_generator,00751daa8dba7235,ed4657a54da030fa,7,1,0,0,"G..#...#
#..#.#..
.#....#.
...###..
###.#...
#...#...
###....#
#S...###","[[0,0,0,1,0,0,0,1],[1,0,0,1,0,1,0,0],[0,1,0,0,0,0,1,0],[0,0,0,1,1,1,0,0],[1,1,1,0,1,0,0,0],[1,0,0,0,1,0,0,0],[1,1,1,0,0,0,0,1],[1,0,0,0,0,1,1,1]]",
item_020340_trial_020340_03_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,2,6,4,0.59375,1.0,sfg_generator,seed020340_sfg_generator,generic_multi_loop_long,True,True,True,seed020340_sfg_generator,b13590c38c811a58,f372ce3ad2597176,2,7,3,5,"###.....
###.#...
##..##.S
...##G##
..#.....
..##.##.
......#.
#...####","[[1,1,1,0,0,0,0,0],[1,1,1,0,1,0,0,0],[1,1,0,0,1,1,0,0],[0,0,0,1,1,0,1,1],[0,0,1,0,0,0,0,0],[0,0,1,1,0,1,1,0],[0,0,0,0,0,0,1,0],[1,0,0,0,1,1,1,1]]",
item_020340_trial_020340_04_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,3,7,4,0.640625,1.0,sfg_generator,seed020340_sfg_generator,generic_multi_loop_long,True,True,True,seed020340_sfg_generator,d09e35b01a941f55,0c600ce425d84d04,2,7,3,5,"###.....
#...#...
#...##.S
...##G##
..#.....
..##.##.
......#.
#...####","[[1,1,1,0,0,0,0,0],[1,0,0,0,1,0,0,0],[1,0,0,0,1,1,0,0],[0,0,0,1,1,0,1,1],[0,0,1,0,0,0,0,0],[0,0,1,1,0,1,1,0],[0,0,0,0,0,0,1,0],[1,0,0,0,1,1,1,1]]",
item_020704_trial_020704_05_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,4,7,4,0.671875,1.0,sfg_generator,seed020704_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed020704_sfg_generator,6c84ba471f2a622f,46e01fb1c9726af3,7,4,6,0,"#...#.##
......#.
..##.##.
..##..#.
...##...
#...#.#.
G...##..
...#S..#","[[1,0,0,0,1,0,1,1],[0,0,0,0,0,0,1,0],[0,0,1,1,0,1,1,0],[0,0,1,1,0,0,1,0],[0,0,0,1,1,0,0,0],[1,0,0,0,1,0,1,0],[0,0,0,0,1,1,0,0],[0,0,0,1,0,0,0,1]]",
item_020867_trial_020867_03_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,2,6,4,0.59375,1.0,sfg_generator,seed020867_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed020867_sfg_generator,7ced3866b1538f84,0f06e8ad1e216341,0,0,0,5,"S...#G.#
.#.###..
......#.
..####..
.#..#..#
..#...##
#....###
#...####","[[0,0,0,0,1,0,0,1],[0,1,0,1,1,1,0,0],[0,0,0,0,0,0,1,0],[0,0,1,1,1,1,0,0],[0,1,0,0,1,0,0,1],[0,0,1,0,0,0,1,1],[1,0,0,0,0,1,1,1],[1,0,0,0,1,1,1,1]]",
item_021005_trial_021005_05_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,2,6,5,0.59375,1.0,sfg_generator,seed021005_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed021005_sfg_generator,85f6ea546bc4d770,c2dcf2973debed5a,7,4,6,0,"##..#..#
###.##.#
.....#.#
...#...#
..###...
#....#..
G#.##..#
...#S.##","[[1,1,0,0,1,0,0,1],[1,1,1,0,1,1,0,1],[0,0,0,0,0,1,0,1],[0,0,0,1,0,0,0,1],[0,0,1,1,1,0,0,0],[1,0,0,0,0,1,0,0],[0,1,0,1,1,0,0,1],[0,0,0,1,0,0,1,1]]",
item_021114_trial_021114_00_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,23,3,6,3,0.546875,1.0,sfg_generator,seed021114_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed021114_sfg_generator,710146f619b2e477,1960639726a36b80,7,5,6,3,"###...##
##..#..#
...###..
#.#####.
...###..
....#...
#..G#..#
#.###S..","[[1,1,1,0,0,0,1,1],[1,1,0,0,1,0,0,1],[0,0,0,1,1,1,0,0],[1,0,1,1,1,1,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,1,0,0,0],[1,0,0,0,1,0,0,1],[1,0,1,1,1,0,0,0]]",
item_021114_trial_021114_02_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,23,2,6,5,0.53125,1.0,sfg_generator,seed021114_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed021114_sfg_generator,9b5b099968fb73d8,996d8d12c95d5bf9,7,5,6,3,"###...##
##..#..#
...###..
#.#####.
...###..
....#...
#..G##.#
#.###S..","[[1,1,1,0,0,0,1,1],[1,1,0,0,1,0,0,1],[0,0,0,1,1,1,0,0],[1,0,1,1,1,1,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,1,0,0,0],[1,0,0,0,1,1,0,1],[1,0,1,1,1,0,0,0]]",
item_021157_trial_021157_04_random,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,4,7,6,0.734375,1.0,dfs_tree_generator,seed021157_dfs_tree_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed021157_dfs_tree_generator,6b316c1642e66c93,46df0091cc730744,2,7,5,7,".#......
........
#.##.##S
...###.#
..#....#
.#.....G
.....#.#
#......#","[[0,1,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[1,0,1,1,0,1,1,0],[0,0,0,1,1,1,0,1],[0,0,1,0,0,0,0,1],[0,1,0,0,0,0,0,0],[0,0,0,0,0,1,0,1],[1,0,0,0,0,0,0,1]]",
item_021207_trial_021207_04_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,2,6,6,0.59375,1.0,sfg_generator,seed021207_sfg_generator,generic_single_loop_long,True,True,True,seed021207_sfg_generator,1f187eb0b24d9f53,ccbfcd1b847fc1e5,4,3,0,7,"...#..#G
#.......
....###.
.#.#####
.##S.###
..##.###
...#...#
.....#.#","[[0,0,0,1,0,0,1,0],[1,0,0,0,0,0,0,0],[0,0,0,0,1,1,1,0],[0,1,0,1,1,1,1,1],[0,1,1,0,0,1,1,1],[0,0,1,1,0,1,1,1],[0,0,0,1,0,0,0,1],[0,0,0,0,0,1,0,1]]",
item_021218_trial_021218_03_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,4,6,3,0.640625,1.0,sfg_generator,seed021218_sfg_generator,generic_multi_loop_long,True,True,True,seed021218_sfg_generator,e4df547758542aae,830374c8660ed7d0,5,7,3,7,"##...###
##....#.
#.......
##..###G
...#...#
.###...S
..##..#.
#.......","[[1,1,0,0,0,1,1,1],[1,1,0,0,0,0,1,0],[1,0,0,0,0,0,0,0],[1,1,0,0,1,1,1,0],[0,0,0,1,0,0,0,1],[0,1,1,1,0,0,0,0],[0,0,1,1,0,0,1,0],[1,0,0,0,0,0,0,0]]",
item_021218_trial_021218_04_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,4,7,4,0.65625,1.0,sfg_generator,seed021218_sfg_generator,generic_multi_loop_long,True,True,True,seed021218_sfg_generator,d9916405fe973507,2fcaefd0e5b18bc7,5,7,3,7,"##...###
##....#.
#.......
.#..###G
...#...#
.###...S
..##..#.
#.......","[[1,1,0,0,0,1,1,1],[1,1,0,0,0,0,1,0],[1,0,0,0,0,0,0,0],[0,1,0,0,1,1,1,0],[0,0,0,1,0,0,0,1],[0,1,1,1,0,0,0,0],[0,0,1,1,0,0,1,0],[1,0,0,0,0,0,0,0]]",
item_021596_trial_022811_02_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,2,7,6,0.625,0.975,sfg_generator,seed021596_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed021596_sfg_generator,b32ad6b27e18916e,051c5d67b3d929d9,4,0,4,2,"##.#.#.#
#.##....
#.#..##.
#...##..
S#G##...
..#...#.
#..#....
##......","[[1,1,0,1,0,1,0,1],[1,0,1,1,0,0,0,0],[1,0,1,0,0,1,1,0],[1,0,0,0,1,1,0,0],[0,1,0,1,1,0,0,0],[0,0,1,0,0,0,1,0],[1,0,0,1,0,0,0,0],[1,1,0,0,0,0,0,0]]",
item_021596_trial_022811_03_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,3,7,6,0.671875,1.0,sfg_generator,seed021596_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed021596_sfg_generator,7134896805b26885,3e1d7d6d80e8731a,4,0,4,2,"##.#.#.#
#.......
#....##.
#...##..
S#G##...
..#...#.
#..#....
##......","[[1,1,0,1,0,1,0,1],[1,0,0,0,0,0,0,0],[1,0,0,0,0,1,1,0],[1,0,0,0,1,1,0,0],[0,1,0,1,1,0,0,0],[0,0,1,0,0,0,1,0],[1,0,0,1,0,0,0,0],[1,1,0,0,0,0,0,0]]",
item_021754_trial_021754_03_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,2,8,6,0.59375,1.0,sfg_generator,seed021754_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed021754_sfg_generator,2bb1c6440acebcfb,deae833e21760691,0,0,6,0,"S#...#..
...#...#
#....#..
####.##.
####.#..
##.##...
G..#...#
##...#..","[[0,1,0,0,0,1,0,0],[0,0,0,1,0,0,0,1],[1,0,0,0,0,1,0,0],[1,1,1,1,0,1,1,0],[1,1,1,1,0,1,0,0],[1,1,0,1,1,0,0,0],[0,0,0,1,0,0,0,1],[1,1,0,0,0,1,0,0]]",
item_021896_trial_021896_00_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,26,3,6,3,0.65625,1.0,sfg_generator,seed021896_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed021896_sfg_generator,f8a0906cce3b2415,0add1f8920f24b35,3,7,3,5,"..##....
.....#..
...###..
#..##G#S
##..#..#
.##..#..
......#.
####....","[[0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,1,1,1,0,0],[1,0,0,1,1,0,1,0],[1,1,0,0,1,0,0,1],[0,1,1,0,0,1,0,0],[0,0,0,0,0,0,1,0],[1,1,1,1,0,0,0,0]]",
item_021896_trial_021896_01_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,26,3,7,4,0.671875,1.0,sfg_generator,seed021896_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed021896_sfg_generator,b106457f94e9f37c,f76f918b0d0362d0,3,7,3,5,"..##....
.....#..
...#.#..
#..##G#S
##..#..#
.##..#..
......#.
####....","[[0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,1,0,1,0,0],[1,0,0,1,1,0,1,0],[1,1,0,0,1,0,0,1],[0,1,1,0,0,1,0,0],[0,0,0,0,0,0,1,0],[1,1,1,1,0,0,0,0]]",
item_022099_trial_024134_01_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,2,7,6,0.609375,1.0,sfg_generator,seed022099_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022099_sfg_generator,cfef07b0b8a6ba57,123b15a4283f15fa,0,0,2,0,"S.###...
#..#....
G#......
..###..#
#..#..##
..#..###
#.#....#
....####","[[0,0,1,1,1,0,0,0],[1,0,0,1,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,1,1,1,0,0,1],[1,0,0,1,0,0,1,1],[0,0,1,0,0,1,1,1],[1,0,1,0,0,0,0,1],[0,0,0,0,1,1,1,1]]",
item_022099_trial_024134_02_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,4,7,5,0.65625,1.0,sfg_generator,seed022099_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022099_sfg_generator,6e08663c02379a01,0bba4fd9dcd68103,0,0,2,0,"S.###...
#..#....
G#......
..###..#
#..#...#
..#....#
#.#....#
....####","[[0,0,1,1,1,0,0,0],[1,0,0,1,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,1,1,1,0,0,1],[1,0,0,1,0,0,0,1],[0,0,1,0,0,0,0,1],[1,0,1,0,0,0,0,1],[0,0,0,0,1,1,1,1]]",
item_022338_trial_022338_04_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,3,8,5,0.640625,1.0,sfg_generator,seed022338_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed022338_sfg_generator,a35529b00d6bdb92,e637e5e066a291ac,7,7,3,7,"..#...##
.#.....#
...#....
..#####G
.#####.#
...##...
#.#...#.
....#..S","[[0,0,1,0,0,0,1,1],[0,1,0,0,0,0,0,1],[0,0,0,1,0,0,0,0],[0,0,1,1,1,1,1,0],[0,1,1,1,1,1,0,1],[0,0,0,1,1,0,0,0],[1,0,1,0,0,0,1,0],[0,0,0,0,1,0,0,0]]",
item_022338_trial_022338_05_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,2,7,5,0.625,1.0,sfg_generator,seed022338_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed022338_sfg_generator,82daf42fd94a3bd1,a86f4bdabde52588,7,7,3,7,"..#...##
.#.....#
...##...
..#####G
.#####.#
...##...
#.#...#.
....#..S","[[0,0,1,0,0,0,1,1],[0,1,0,0,0,0,0,1],[0,0,0,1,1,0,0,0],[0,0,1,1,1,1,1,0],[0,1,1,1,1,1,0,1],[0,0,0,1,1,0,0,0],[1,0,1,0,0,0,1,0],[0,0,0,0,1,0,0,0]]",
item_022400_trial_022400_02_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,3,8,5,0.734375,1.0,random_wall_generator,seed022400_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed022400_random_wall_generator,2a6923da8dd141ed,235a04811b6ff480,2,7,5,5,"........
.#.#....
##..#..S
.....##.
.##.#.##
..##.G..
.....#..
#..#....","[[0,0,0,0,0,0,0,0],[0,1,0,1,0,0,0,0],[1,1,0,0,1,0,0,0],[0,0,0,0,0,1,1,0],[0,1,1,0,1,0,1,1],[0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0],[1,0,0,1,0,0,0,0]]",
item_022400_trial_022400_03_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,2,6,5,0.71875,1.0,random_wall_generator,seed022400_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed022400_random_wall_generator,132d6b20f64cc2e4,4b8e845e7062761b,2,7,5,5,"........
.#.#....
##..#..S
.....##.
.##.#.##
..##.G..
#....#..
#..#....","[[0,0,0,0,0,0,0,0],[0,1,0,1,0,0,0,0],[1,1,0,0,1,0,0,0],[0,0,0,0,0,1,1,0],[0,1,1,0,1,0,1,1],[0,0,1,1,0,0,0,0],[1,0,0,0,0,1,0,0],[1,0,0,1,0,0,0,0]]",
item_022448_trial_022448_03_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,23,2,6,5,0.625,1.0,sfg_generator,seed022448_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022448_sfg_generator,229ad2dabdbde767,78f0c87858665984,7,6,3,5,".....#..
#.##...#
#...##..
..##.G#.
.....#..
#....#..
#...###.
######S.","[[0,0,0,0,0,1,0,0],[1,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0],[0,0,1,1,0,0,1,0],[0,0,0,0,0,1,0,0],[1,0,0,0,0,1,0,0],[1,0,0,0,1,1,1,0],[1,1,1,1,1,1,0,0]]",
item_022541_trial_022541_05_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,25,2,6,5,0.671875,1.0,sfg_generator,seed022541_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022541_sfg_generator,73944ee6f6ec8438,7b0738b5f90909b2,0,0,2,7,"S..#...#
#.#..#..
..#.###G
.#..####
..#..#..
...#....
.....#..
##.#....","[[0,0,0,1,0,0,0,1],[1,0,1,0,0,1,0,0],[0,0,1,0,1,1,1,0],[0,1,0,0,1,1,1,1],[0,0,1,0,0,1,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0],[1,1,0,1,0,0,0,0]]",
item_022591_trial_022591_03_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,2,6,4,0.625,1.0,sfg_generator,seed022591_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed022591_sfg_generator,64b55fbeaba47df6,5e868977f6cdea15,6,2,7,0,"#.......
#.###.#.
#.##....
#.#..#.#
#...#...
..##..#.
.#S#.#.#
G#.....#","[[1,0,0,0,0,0,0,0],[1,0,1,1,1,0,1,0],[1,0,1,1,0,0,0,0],[1,0,1,0,0,1,0,1],[1,0,0,0,1,0,0,0],[0,0,1,1,0,0,1,0],[0,1,0,1,0,1,0,1],[0,1,0,0,0,0,0,1]]",
item_022861_trial_025187_00_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,3,7,4,0.6875,1.0,sfg_generator,seed022861_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022861_sfg_generator,2e62e2f193e7f589,ae92192be3381d56,0,6,2,4,"#....#S.
#....#..
..#.G#..
..#.###.
...###..
....#...
#.#.#.#.
#......#","[[1,0,0,0,0,1,0,0],[1,0,0,0,0,1,0,0],[0,0,1,0,0,1,0,0],[0,0,1,0,1,1,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,1,0,0,0],[1,0,1,0,1,0,1,0],[1,0,0,0,0,0,0,1]]",
item_022984_trial_022984_02_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,2,6,5,0.59375,1.0,sfg_generator,seed022984_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022984_sfg_generator,f47f85231527d076,356126ff4ddbd2de,0,4,3,5,"####S.##
###.#..#
###..#..
#..#.G#.
.....#..
..###...
......#.
#..#.#..","[[1,1,1,1,0,0,1,1],[1,1,1,0,1,0,0,1],[1,1,1,0,0,1,0,0],[1,0,0,1,0,0,1,0],[0,0,0,0,0,1,0,0],[0,0,1,1,1,0,0,0],[0,0,0,0,0,0,1,0],[1,0,0,1,0,1,0,0]]",
item_023110_trial_023110_01_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,22,2,6,5,0.734375,1.0,random_wall_generator,seed023110_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed023110_random_wall_generator,5e3fb443f77a3f72,51a371c0ef8beb9b,0,1,3,2,".S......
####.#..
.#..###.
..G.#...
.###....
.....#..
....#.#.
..#.....","[[0,0,0,0,0,0,0,0],[1,1,1,1,0,1,0,0],[0,1,0,0,1,1,1,0],[0,0,0,0,1,0,0,0],[0,1,1,1,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,0,1,0],[0,0,1,0,0,0,0,0]]",
item_023555_trial_023555_04_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,6,10,5,0.796875,1.0,dfs_tree_generator,seed023555_dfs_tree_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed023555_dfs_tree_generator,2007c309e999697b,0a751114f158480e,6,0,5,2,"....####
........
...#....
....#...
..###...
.#G..#..
S.#.....
.#......","[[0,0,0,0,1,1,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,1,1,1,0,0,0],[0,1,0,0,0,1,0,0],[0,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,0]]",
item_023555_trial_024812_04_spb,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,5,9,5,0.78125,1.0,dfs_tree_generator,seed023555_dfs_tree_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed023555_dfs_tree_generator,83eceee695401222,6dbdce48a735f9ad,6,0,5,2,"....####
........
...#....
....#...
..####..
.#G..#..
S.#.....
.#......","[[0,0,0,0,1,1,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,1,1,1,1,0,0],[0,1,0,0,0,1,0,0],[0,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,0]]",
item_023591_trial_025280_00_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,23,2,6,4,0.671875,1.0,sfg_generator,seed023591_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed023591_sfg_generator,2d1b63495e02534f,fe6bc18be55bdc27,5,7,7,6,"....#...
#.#...#.
...##...
.#..##.#
..#.#...
..#..##S
..#...##
#...#.G#","[[0,0,0,0,1,0,0,0],[1,0,1,0,0,0,1,0],[0,0,0,1,1,0,0,0],[0,1,0,0,1,1,0,1],[0,0,1,0,1,0,0,0],[0,0,1,0,0,1,1,0],[0,0,1,0,0,0,1,1],[1,0,0,0,1,0,0,1]]",
item_023591_trial_025280_05_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,23,3,6,4,0.6875,1.0,sfg_generator,seed023591_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed023591_sfg_generator,dfb08c731cbea23c,95ae66761bd49965,5,7,7,6,"....#...
#.#...#.
........
.#..##.#
..###...
..#..##S
..#...##
#...#.G#","[[0,0,0,0,1,0,0,0],[1,0,1,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,1,0,0,1,1,0,1],[0,0,1,1,1,0,0,0],[0,0,1,0,0,1,1,0],[0,0,1,0,0,0,1,1],[1,0,0,0,1,0,0,1]]",
item_023850_trial_023850_05_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,3,8,5,0.546875,1.0,sfg_generator,seed023850_sfg_generator,generic_single_loop_long,True,True,True,seed023850_sfg_generator,62e53ff1506ace02,b702372d6ec3506a,7,7,2,5,"#.....##
..#...##
...#.G##
...###.#
#..#...#
##...#..
###.#..#
###.##.S","[[1,0,0,0,0,0,1,1],[0,0,1,0,0,0,1,1],[0,0,0,1,0,0,1,1],[0,0,0,1,1,1,0,1],[1,0,0,1,0,0,0,1],[1,1,0,0,0,1,0,0],[1,1,1,0,1,0,0,1],[1,1,1,0,1,1,0,0]]",
item_023850_trial_025880_00_stage_clo,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,21,4,9,5,0.59375,1.0,sfg_generator,seed023850_sfg_generator,generic_single_loop_long,True,True,True,seed023850_sfg_generator,18cc538656ee14d9,641f29c425d7b2be,7,7,2,5,"#.....##
..#...##
...#.G##
...###.#
#..#...#
#....#..
#...#..#
###.##.S","[[1,0,0,0,0,0,1,1],[0,0,1,0,0,0,1,1],[0,0,0,1,0,0,1,1],[0,0,0,1,1,1,0,1],[1,0,0,1,0,0,0,1],[1,0,0,0,0,1,0,0],[1,0,0,0,1,0,0,1],[1,1,1,0,1,1,0,0]]",
item_023859_trial_023859_04_pure_tbi,multi_loop|long|high_choice|mid_endpoint,multi_loop,long,high_choice,mid_endpoint,handdraw_observed,297,297,True,False,False,24,2,6,6,0.59375,1.0,sfg_generator,seed023859_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed023859_sfg_generator,48d84a1371aab38d,095639c0753c626d,2,4,0,4,"..#.G###
#...###.
...#S.#.
...##...
..#.###.
#.#.##..
#...#..#
..#...##","[[0,0,1,0,0,1,1,1],[1,0,0,0,1,1,1,0],[0,0,0,1,0,0,1,0],[0,0,0,1,1,0,0,0],[0,0,1,0,1,1,1,0],[1,0,1,0,1,1,0,0],[1,0,0,0,1,0,0,1],[0,0,1,0,0,0,1,1]]",
